📺卫视频道,#genre#
CCTV2,http://222.137.172.146:8888/hls/2/index.m3u8
CCTV3,http://222.137.172.146:8888/hls/3/index.m3u8
CCTV4,http://222.137.172.146:8888/hls/4/index.m3u8
CCTV5,http://222.137.172.146:8888/hls/5/index.m3u8
CCTV6,http://222.137.172.146:8888/hls/6/index.m3u8
CCTV7,http://222.137.172.146:8888/hls/7/index.m3u8
CCTV8,http://222.137.172.146:8888/hls/8/index.m3u8
CCTV9,http://222.137.172.146:8888/hls/9/index.m3u8
CCTV10,http://222.137.172.146:8888/hls/10/index.m3u8
CCTV11,http://222.137.172.146:8888/hls/11/index.m3u8
CCTV12,http://222.137.172.146:8888/hls/12/index.m3u8
CCTV13,http://222.137.172.146:8888/hls/13/index.m3u8
CCTV14,http://222.137.172.146:8888/hls/14/index.m3u8
CCTV15,http://222.137.172.146:8888/hls/15/index.m3u8
CCTV5+,http://222.137.172.146:8888/hls/16/index.m3u8
CCTV1,http://125.44.166.55:8888/hls/1/index.m3u8
CCTV2,http://125.44.166.55:8888/hls/2/index.m3u8
CCTV3,http://125.44.166.55:8888/hls/21/index.m3u8
CCTV5+,http://125.44.166.55:8888/hls/3/index.m3u8
CCTV6,http://125.44.166.55:8888/hls/23/index.m3u8
CCTV7,http://125.44.166.55:8888/hls/4/index.m3u8
CCTV14,http://125.44.166.55:8888/hls/8/index.m3u8
CCTV9,http://125.44.166.55:8888/hls/5/index.m3u8
CCTV10,http://125.44.166.55:8888/hls/6/index.m3u8
CCTV12,http://125.44.166.55:8888/hls/7/index.m3u8
CCTV1,http://123.14.74.60:8090/hls/1/index.m3u8
CCTV2,http://123.14.74.60:8090/hls/2/index.m3u8
CCTV3,http://123.14.74.60:8090/hls/3/index.m3u8
CCTV4,http://123.14.74.60:8090/hls/4/index.m3u8
CCTV5,http://123.14.74.60:8090/hls/5/index.m3u8
CCTV6,http://123.14.74.60:8090/hls/6/index.m3u8
CCTV7,http://123.14.74.60:8090/hls/7/index.m3u8
CCTV8,http://123.14.74.60:8090/hls/8/index.m3u8
CCTV9,http://123.14.74.60:8090/hls/9/index.m3u8
CCTV10,http://123.14.74.60:8090/hls/10/index.m3u8
CCTV11,http://123.14.74.60:8090/hls/11/index.m3u8
CCTV12,http://123.14.74.60:8090/hls/12/index.m3u8
CCTV13,http://123.14.74.60:8090/hls/13/index.m3u8
CCTV14,http://123.14.74.60:8090/hls/14/index.m3u8
CCTV15,http://123.14.74.60:8090/hls/15/index.m3u8
📺地方频道,#genre#
河南都市,http://123.14.250.148:8888/hls/18/index.m3u8
河南民生,http://123.14.250.148:8888/hls/19/index.m3u8
河南法治,http://123.14.250.148:8888/hls/20/index.m3u8
河南电视剧,http://123.14.250.148:8888/hls/21/index.m3u8
河南新闻,http://123.14.250.148:8888/hls/22/index.m3u8
河南公共,http://123.14.250.148:8888/hls/23/index.m3u8
河南新农村,http://123.14.250.148:8888/hls/24/index.m3u8
河南梨园,http://123.14.250.148:8888/hls/25/index.m3u8
河南文物宝库,http://123.14.250.148:8888/hls/26/index.m3u8
河南武术世界,http://123.14.250.148:8888/hls/27/index.m3u8
河南都市,http://61.52.83.220:8888/hls/18/index.m3u8
河南民生,http://61.52.83.220:8888/hls/19/index.m3u8
河南法治,http://61.52.83.220:8888/hls/20/index.m3u8
河南电视剧,http://61.52.83.220:8888/hls/21/index.m3u8
河南新闻,http://61.52.83.220:8888/hls/22/index.m3u8
河南公共,http://61.52.83.220:8888/hls/23/index.m3u8
河南新农村,http://61.52.83.220:8888/hls/24/index.m3u8
河南梨园,http://61.52.83.220:8888/hls/25/index.m3u8
河南文物宝库,http://61.52.83.220:8888/hls/26/index.m3u8
河南武术世界,http://61.52.83.220:8888/hls/27/index.m3u8
河南都市,http://125.44.166.55:8888/hls/24/index.m3u8
河南民生,http://125.44.166.55:8888/hls/25/index.m3u8
河南法治,http://125.44.166.55:8888/hls/26/index.m3u8
河南电视剧,http://125.44.166.55:8888/hls/27/index.m3u8
河南新闻,http://125.44.166.55:8888/hls/28/index.m3u8
河南公共,http://125.44.166.55:8888/hls/29/index.m3u8
河南国际,http://125.44.166.55:8888/hls/30/index.m3u8
