📺卫视频道,#genre#
天津卫视,http://171.8.60.155:5000/hls/27/index.m3u8
云南卫视,http://171.8.60.155:5000/hls/28/index.m3u8
河北卫视,http://171.8.60.155:5000/hls/29/index.m3u8
湖北卫视,http://171.8.60.155:5000/hls/30/index.m3u8
吉林卫视,http://171.8.60.155:5000/hls/31/index.m3u8
安徽卫视,http://171.8.60.155:5000/hls/32/index.m3u8
山东卫视,http://171.8.60.155:5000/hls/33/index.m3u8
江西卫视,http://171.8.60.155:5000/hls/34/index.m3u8
山西卫视,http://171.8.60.155:5000/hls/35/index.m3u8
陕西卫视,http://171.8.60.155:5000/hls/36/index.m3u8
📺央视频道,#genre#
CCTV8,http://183.129.211.142:808/hls/2/index.m3u8
CCTV5,http://183.129.211.142:808/hls/3/index.m3u8
CCTV6,http://183.129.211.142:808/hls/6/index.m3u8
CCTV1,http://183.129.211.142:808/hls/8/index.m3u8
CCTV1,http://122.114.131.154:4060/hls/1/index.m3u8
CCTV2,http://122.114.131.154:4060/hls/2/index.m3u8
CCTV3,http://122.114.131.154:4060/hls/3/index.m3u8
CCTV4,http://122.114.131.154:4060/hls/4/index.m3u8
CCTV5,http://122.114.131.154:4060/hls/5/index.m3u8
CCTV6,http://122.114.131.154:4060/hls/6/index.m3u8
CCTV7,http://122.114.131.154:4060/hls/7/index.m3u8
CCTV8,http://122.114.131.154:4060/hls/8/index.m3u8
CCTV9,http://122.114.131.154:4060/hls/9/index.m3u8
CCTV10,http://122.114.131.154:4060/hls/10/index.m3u8
CCTV11,http://122.114.131.154:4060/hls/11/index.m3u8
CCTV12,http://122.114.131.154:4060/hls/12/index.m3u8
CCTV13,http://122.114.131.154:4060/hls/13/index.m3u8
CCTV14,http://122.114.131.154:4060/hls/14/index.m3u8
CCTV15,http://122.114.131.154:4060/hls/15/index.m3u8
CCTV5+,http://122.114.131.154:4060/hls/16/index.m3u8
CCTV1,http://112.255.122.45:9001/hls/1/index.m3u8
CCTV2,http://112.255.122.45:9001/hls/2/index.m3u8
CCTV3,http://112.255.122.45:9001/hls/3/index.m3u8
CCTV4,http://112.255.122.45:9001/hls/4/index.m3u8
CCTV5,http://112.255.122.45:9001/hls/5/index.m3u8
CCTV5+,http://112.255.122.45:9001/hls/6/index.m3u8
CCTV6,http://112.255.122.45:9001/hls/7/index.m3u8
CCTV7,http://112.255.122.45:9001/hls/8/index.m3u8
CCTV8,http://112.255.122.45:9001/hls/9/index.m3u8
CCTV9,http://112.255.122.45:9001/hls/10/index.m3u8
CCTV10,http://112.255.122.45:9001/hls/11/index.m3u8
CCTV11,http://112.255.122.45:9001/hls/12/index.m3u8
CCTV12,http://112.255.122.45:9001/hls/13/index.m3u8
CCTV13,http://112.255.122.45:9001/hls/14/index.m3u8
CCTV1,http://125.46.177.75:60000/hls/1/index.m3u8
CCTV2,http://125.46.177.75:60000/hls/2/index.m3u8
CCTV3,http://125.46.177.75:60000/hls/3/index.m3u8
CCTV5,http://125.46.177.75:60000/hls/5/index.m3u8
CCTV6,http://125.46.177.75:60000/hls/6/index.m3u8
CCTV7,http://125.46.177.75:60000/hls/7/index.m3u8
CCTV8,http://125.46.177.75:60000/hls/8/index.m3u8
CCTV9,http://125.46.177.75:60000/hls/9/index.m3u8
CCTV10,http://125.46.177.75:60000/hls/10/index.m3u8
CCTV12,http://125.46.177.75:60000/hls/12/index.m3u8
CCTV14,http://125.46.177.75:60000/hls/14/index.m3u8
CCTV1,http://111.43.126.240:7777/hls/13/index.m3u8
CCTV2,http://111.43.126.240:7777/hls/14/index.m3u8
CCTV3,http://111.43.126.240:7777/hls/15/index.m3u8
CCTV4,http://111.43.126.240:7777/hls/16/index.m3u8
CCTV5,http://111.43.126.240:7777/hls/17/index.m3u8
CCTV5+,http://111.43.126.240:7777/hls/18/index.m3u8
CCTV6,http://111.43.126.240:7777/hls/19/index.m3u8
CCTV7,http://111.43.126.240:7777/hls/20/index.m3u8
CCTV8,http://111.43.126.240:7777/hls/21/index.m3u8
CCTV9,http://111.43.126.240:7777/hls/22/index.m3u8
CCTV10,http://111.43.126.240:7777/hls/23/index.m3u8
CCTV11,http://111.43.126.240:7777/hls/24/index.m3u8
CCTV12,http://111.43.126.240:7777/hls/25/index.m3u8
CCTV13,http://111.43.126.240:7777/hls/26/index.m3u8
CCTV14,http://111.43.126.240:7777/hls/27/index.m3u8
CCTV15,http://111.43.126.240:7777/hls/28/index.m3u8
CCTV16,http://111.43.126.240:7777/hls/29/index.m3u8
CCTV1,http://223.95.198.3:8000/hls/1/index.m3u8
CCTV2,http://223.95.198.3:8000/hls/2/index.m3u8
CCTV3,http://223.95.198.3:8000/hls/3/index.m3u8
CCTV4,http://223.95.198.3:8000/hls/4/index.m3u8
CCTV5,http://223.95.198.3:8000/hls/5/index.m3u8
CCTV6,http://223.95.198.3:8000/hls/6/index.m3u8
CCTV7,http://223.95.198.3:8000/hls/7/index.m3u8
CCTV8,http://223.95.198.3:8000/hls/8/index.m3u8
CCTV9,http://223.95.198.3:8000/hls/9/index.m3u8
CCTV10,http://223.95.198.3:8000/hls/10/index.m3u8
CCTV11,http://223.95.198.3:8000/hls/11/index.m3u8
CCTV12,http://223.95.198.3:8000/hls/12/index.m3u8
CCTV13,http://223.95.198.3:8000/hls/13/index.m3u8
CCTV14,http://223.95.198.3:8000/hls/14/index.m3u8
CCTV15,http://223.95.198.3:8000/hls/15/index.m3u8
CCTV16,http://223.95.198.3:8000/hls/16/index.m3u8
CCTV17,http://223.95.198.3:8000/hls/17/index.m3u8
CCTV4,http://223.95.198.3:8000/hls/18/index.m3u8
CCTV-发现之旅,http://223.95.198.3:8000/hls/19/index.m3u8
CCTV1,http://171.8.60.155:5000/hls/1/index.m3u8
CCTV2,http://171.8.60.155:5000/hls/2/index.m3u8
CCTV3,http://171.8.60.155:5000/hls/3/index.m3u8
CCTV4,http://171.8.60.155:5000/hls/4/index.m3u8
CCTV5,http://171.8.60.155:5000/hls/5/index.m3u8
CCTV6,http://171.8.60.155:5000/hls/6/index.m3u8
CCTV7,http://171.8.60.155:5000/hls/7/index.m3u8
CCTV8,http://171.8.60.155:5000/hls/8/index.m3u8
CCTV9,http://171.8.60.155:5000/hls/9/index.m3u8
CCTV10,http://171.8.60.155:5000/hls/10/index.m3u8
CCTV11,http://171.8.60.155:5000/hls/11/index.m3u8
CCTV12,http://171.8.60.155:5000/hls/12/index.m3u8
CCTV13,http://171.8.60.155:5000/hls/13/index.m3u8
CCTV14,http://171.8.60.155:5000/hls/14/index.m3u8
CCTV15,http://171.8.60.155:5000/hls/15/index.m3u8
📺地方频道,#genre#
浙江少儿,http://183.129.211.142:808/hls/5/index.m3u8
北京卡酷少儿,http://122.114.131.154:4060/hls/33/index.m3u8
湖南金鹰卡通,http://122.114.131.154:4060/hls/34/index.m3u8
黑龙江影视,http://111.43.126.240:7777/hls/7/index.m3u8
黑龙江文体,http://111.43.126.240:7777/hls/8/index.m3u8
黑龙江都市,http://111.43.126.240:7777/hls/9/index.m3u8
黑龙江新闻,http://111.43.126.240:7777/hls/10/index.m3u8
黑龙江公共,http://111.43.126.240:7777/hls/11/index.m3u8
黑龙江少儿,http://111.43.126.240:7777/hls/12/index.m3u8
浙江新闻,http://223.95.198.3:8000/hls/50/index.m3u8
浙江民生,http://223.95.198.3:8000/hls/51/index.m3u8
浙江少儿,http://223.95.198.3:8000/hls/52/index.m3u8
四川,http://171.8.60.155:5000/hls/37/index.m3u8
甘肃,http://171.8.60.155:5000/hls/39/index.m3u8
广东,http://171.8.60.155:5000/hls/40/index.m3u8
📺其他频道,#genre#
动作影院,http://122.114.131.154:4060/hls/32/index.m3u8
喜剧影院,http://122.114.131.154:4060/hls/37/index.m3u8
星影,http://122.114.131.154:4060/hls/38/index.m3u8
军事,http://122.114.131.154:4060/hls/39/index.m3u8
法制,http://122.114.131.154:4060/hls/40/index.m3u8
少儿动画,http://112.255.122.45:9001/hls/24/index.m3u8
QTV-6教育,http://112.255.122.45:9001/hls/40/index.m3u8
哈尔滨新闻,http://111.43.126.240:7777/hls/1/index.m3u8
哈尔滨影视,http://111.43.126.240:7777/hls/5/index.m3u8
CCTC-17农业,http://111.43.126.240:7777/hls/30/index.m3u8
CGTN-1,http://111.43.126.240:7777/hls/32/index.m3u8
CGTN-2,http://111.43.126.240:7777/hls/33/index.m3u8
CETV-1,http://111.43.126.240:7777/hls/34/index.m3u8
CETV-2,http://111.43.126.240:7777/hls/35/index.m3u8
CETV-4,http://111.43.126.240:7777/hls/36/index.m3u8
炫动卡通,http://111.43.126.240:7777/hls/72/index.m3u8
惊辣悬疑,http://111.43.126.240:7777/hls/77/index.m3u8
嗨看暑假,http://111.43.126.240:7777/hls/79/index.m3u8
精品记录,http://111.43.126.240:7777/hls/88/index.m3u8
潮妈辣妹,http://111.43.126.240:7777/hls/94/index.m3u8
武博世界,http://111.43.126.240:7777/hls/95/index.m3u8
精品综艺,http://111.43.126.240:7777/hls/97/index.m3u8
热播精选,http://111.43.126.240:7777/hls/98/index.m3u8
咪咕精彩足球,http://111.43.126.240:7777/hls/103/index.m3u8
凤凰中文,http://223.95.198.3:8000/hls/20/index.m3u8
NBTV-1,http://223.95.198.3:8000/hls/48/index.m3u8
NBTV-2,http://223.95.198.3:8000/hls/49/index.m3u8
1,http://120.224.84.170:8085/hls/1/index.m3u8
2,http://120.224.84.170:8085/hls/2/index.m3u8
3,http://120.224.84.170:8085/hls/3/index.m3u8
4,http://120.224.84.170:8085/hls/4/index.m3u8
5,http://120.224.84.170:8085/hls/5/index.m3u8
6,http://120.224.84.170:8085/hls/6/index.m3u8
7,http://120.224.84.170:8085/hls/7/index.m3u8
8,http://120.224.84.170:8085/hls/8/index.m3u8
9,http://120.224.84.170:8085/hls/9/index.m3u8
10,http://120.224.84.170:8085/hls/10/index.m3u8
11,http://120.224.84.170:8085/hls/11/index.m3u8
12,http://120.224.84.170:8085/hls/12/index.m3u8
13,http://120.224.84.170:8085/hls/13/index.m3u8
14,http://120.224.84.170:8085/hls/14/index.m3u8
15,http://120.224.84.170:8085/hls/15/index.m3u8
16,http://120.224.84.170:8085/hls/16/index.m3u8
17,http://120.224.84.170:8085/hls/17/index.m3u8
18,http://120.224.84.170:8085/hls/18/index.m3u8
19,http://120.224.84.170:8085/hls/19/index.m3u8
20,http://120.224.84.170:8085/hls/20/index.m3u8
21,http://120.224.84.170:8085/hls/21/index.m3u8
22,http://120.224.84.170:8085/hls/22/index.m3u8
23,http://120.224.84.170:8085/hls/23/index.m3u8
24,http://120.224.84.170:8085/hls/24/index.m3u8
民生,http://171.8.60.155:5000/hls/18/index.m3u8
法制,http://171.8.60.155:5000/hls/19/index.m3u8
深圳,http://171.8.60.155:5000/hls/38/index.m3u8
📺数字频道,#genre#
嘉佳卡通,http://122.114.131.154:4060/hls/35/index.m3u8
哈尔滨生活,http://111.43.126.240:7777/hls/3/index.m3u8
卡酷少儿,http://111.43.126.240:7777/hls/71/index.m3u8
金鹰卡通,http://111.43.126.240:7777/hls/73/index.m3u8
优漫卡通,http://111.43.126.240:7777/hls/74/index.m3u8
黑莓动画,http://111.43.126.240:7777/hls/100/index.m3u8
哒啵赛事,http://111.43.126.240:7777/hls/101/index.m3u8
📺海外频道,#genre#
经典电影,http://122.114.131.154:4060/hls/36/index.m3u8
CHC动作电影,http://112.255.122.45:9001/hls/39/index.m3u8
动作电影,http://111.43.126.240:7777/hls/75/index.m3u8
超级电影,http://111.43.126.240:7777/hls/85/index.m3u8
超级体育,http://111.43.126.240:7777/hls/86/index.m3u8
精品体育,http://111.43.126.240:7777/hls/89/index.m3u8
黑莓电影,http://111.43.126.240:7777/hls/99/index.m3u8
咪咕精彩体育,http://111.43.126.240:7777/hls/104/index.m3u8
📺DOX系列,#genre#
QTV-1高清,http://112.255.122.45:9001/hls/35/index.m3u8
QTV-2高清,http://112.255.122.45:9001/hls/36/index.m3u8
QTV-3高清,http://112.255.122.45:9001/hls/37/index.m3u8
QTV-4高清,http://112.255.122.45:9001/hls/38/index.m3u8
📺NewTV系列,#genre#
爱情喜剧,http://111.43.126.240:7777/hls/76/index.m3u8
东北热剧,http://111.43.126.240:7777/hls/78/index.m3u8
精品大剧,http://111.43.126.240:7777/hls/80/index.m3u8
古装剧场,http://111.43.126.240:7777/hls/81/index.m3u8
军旅剧场,http://111.43.126.240:7777/hls/82/index.m3u8
家庭剧场,http://111.43.126.240:7777/hls/83/index.m3u8
超级电视剧,http://111.43.126.240:7777/hls/84/index.m3u8
超级综艺,http://111.43.126.240:7777/hls/87/index.m3u8
金牌综艺,http://111.43.126.240:7777/hls/90/index.m3u8
军事评论,http://111.43.126.240:7777/hls/91/index.m3u8
农业致富,http://111.43.126.240:7777/hls/92/index.m3u8
怡伴健康,http://111.43.126.240:7777/hls/93/index.m3u8
中国功夫,http://111.43.126.240:7777/hls/96/index.m3u8
炫舞未来,http://111.43.126.240:7777/hls/102/index.m3u8
📺港澳地区,#genre#
都市频道,http://171.8.60.155:5000/hls/17/index.m3u8
