📺卫视频道,#genre#
北京卫视,http://125.44.164.153:8888/hls/18/index.m3u8
湖南卫视,http://125.44.164.153:8888/hls/19/index.m3u8
江苏卫视,http://125.44.164.153:8888/hls/20/index.m3u8
河南卫视,http://125.44.164.153:8888/hls/9/index.m3u8
浙江卫视,http://125.44.164.153:8888/hls/10/index.m3u8
东方卫视,http://125.44.164.153:8888/hls/11/index.m3u8
天津卫视,http://125.44.164.153:8888/hls/12/index.m3u8
山西卫视,http://122.114.131.154:4060/hls/17/index.m3u8
浙江卫视,http://122.114.131.154:4060/hls/18/index.m3u8
东方卫视,http://122.114.131.154:4060/hls/19/index.m3u8
天津卫视,http://122.114.131.154:4060/hls/20/index.m3u8
厦门卫视,http://122.114.131.154:4060/hls/21/index.m3u8
山东卫视,http://122.114.131.154:4060/hls/22/index.m3u8
湖北卫视,http://122.114.131.154:4060/hls/23/index.m3u8
深圳卫视,http://122.114.131.154:4060/hls/24/index.m3u8
黑龙江卫视,http://122.114.131.154:4060/hls/25/index.m3u8
北京卫视,http://122.114.131.154:4060/hls/26/index.m3u8
湖南卫视,http://122.114.131.154:4060/hls/27/index.m3u8
江苏卫视,http://122.114.131.154:4060/hls/28/index.m3u8
辽宁卫视,http://122.114.131.154:4060/hls/29/index.m3u8
江西卫视,http://122.114.131.154:4060/hls/30/index.m3u8
四川卫视,http://122.114.131.154:4060/hls/31/index.m3u8
北京卫视,http://36.48.107.148:8082/hls/11/index.m3u8
天津卫视,http://36.48.107.148:8082/hls/12/index.m3u8
黑龙江卫视,http://36.48.107.148:8082/hls/16/index.m3u8
东方卫视,http://36.48.107.148:8082/hls/17/index.m3u8
浙江卫视,http://36.48.107.148:8082/hls/18/index.m3u8
江苏卫视,http://36.48.107.148:8082/hls/19/index.m3u8
山东卫视,http://36.48.107.148:8082/hls/22/index.m3u8
湖北卫视,http://36.48.107.148:8082/hls/24/index.m3u8
湖南卫视,http://36.48.107.148:8082/hls/25/index.m3u8
广东卫视,http://36.48.107.148:8082/hls/26/index.m3u8
深圳卫视,http://36.48.107.148:8082/hls/27/index.m3u8
云南卫视,http://36.48.107.148:8082/hls/30/index.m3u8
四川卫视,http://36.48.107.148:8082/hls/31/index.m3u8
陕西卫视,http://36.48.107.148:8082/hls/32/index.m3u8
北京卫视,http://223.95.198.3:8000/hls/21/index.m3u8
东方卫视,http://223.95.198.3:8000/hls/22/index.m3u8
深圳卫视,http://223.95.198.3:8000/hls/23/index.m3u8
浙江卫视,http://223.95.198.3:8000/hls/24/index.m3u8
湖南卫视,http://223.95.198.3:8000/hls/25/index.m3u8
天津卫视,http://223.95.198.3:8000/hls/26/index.m3u8
河北卫视,http://223.95.198.3:8000/hls/27/index.m3u8
江苏卫视,http://223.95.198.3:8000/hls/28/index.m3u8
山东卫视,http://223.95.198.3:8000/hls/29/index.m3u8
安徽卫视,http://223.95.198.3:8000/hls/30/index.m3u8
河南卫视,http://223.95.198.3:8000/hls/31/index.m3u8
湖北卫视,http://223.95.198.3:8000/hls/32/index.m3u8
黑龙江卫视,http://223.95.198.3:8000/hls/33/index.m3u8
辽宁卫视,http://223.95.198.3:8000/hls/34/index.m3u8
吉林卫视,http://223.95.198.3:8000/hls/35/index.m3u8
重庆卫视,http://223.95.198.3:8000/hls/36/index.m3u8
四川卫视,http://223.95.198.3:8000/hls/37/index.m3u8
广东卫视,http://223.95.198.3:8000/hls/38/index.m3u8
广西卫视,http://223.95.198.3:8000/hls/39/index.m3u8
江西卫视,http://223.95.198.3:8000/hls/40/index.m3u8
海南卫视,http://223.95.198.3:8000/hls/41/index.m3u8
甘肃卫视,http://223.95.198.3:8000/hls/42/index.m3u8
陕西卫视,http://223.95.198.3:8000/hls/43/index.m3u8
云南卫视,http://223.95.198.3:8000/hls/44/index.m3u8
云南卫视,http://223.95.198.3:8000/hls/45/index.m3u8
贵州卫视,http://223.95.198.3:8000/hls/46/index.m3u8
青海卫视,http://223.95.198.3:8000/hls/47/index.m3u8
📺央视频道,#genre#
CCTV1,http://114.252.254.26:10443/hls/1/index.m3u8
CCTV2,http://114.252.254.26:10443/hls/2/index.m3u8
CCTV5,http://114.252.254.26:10443/hls/5/index.m3u8
CCTV5+,http://114.252.254.26:10443/hls/6/index.m3u8
CCTV7,http://114.252.254.26:10443/hls/7/index.m3u8
CCTV9,http://114.252.254.26:10443/hls/9/index.m3u8
CCTV10,http://114.252.254.26:10443/hls/10/index.m3u8
CCTV12,http://114.252.254.26:10443/hls/12/index.m3u8
CCTV1,http://118.77.2.0:9003/hls/1/index.m3u8
CCTV2,http://118.77.2.0:9003/hls/2/index.m3u8
CCTV3,http://118.77.2.0:9003/hls/3/index.m3u8
CCTV4,http://118.77.2.0:9003/hls/4/index.m3u8
CCTV5,http://118.77.2.0:9003/hls/5/index.m3u8
CCTV5+,http://118.77.2.0:9003/hls/6/index.m3u8
CCTV6,http://118.77.2.0:9003/hls/7/index.m3u8
CCTV7,http://118.77.2.0:9003/hls/8/index.m3u8
CCTV8,http://118.77.2.0:9003/hls/9/index.m3u8
CCTV9,http://118.77.2.0:9003/hls/10/index.m3u8
CCTV10,http://118.77.2.0:9003/hls/11/index.m3u8
CCTV11,http://118.77.2.0:9003/hls/12/index.m3u8
CCTV12,http://118.77.2.0:9003/hls/13/index.m3u8
CCTV13,http://118.77.2.0:9003/hls/14/index.m3u8
CCTV14,http://118.77.2.0:9003/hls/15/index.m3u8
CCTV15,http://118.77.2.0:9003/hls/16/index.m3u8
CCTV17,http://118.77.2.0:9003/hls/17/index.m3u8
CCTV16,http://118.77.2.0:9003/hls/18/index.m3u8
CCTV2,http://123.14.86.48:8888/hls/2/index.m3u8
CCTV3,http://123.14.86.48:8888/hls/3/index.m3u8
CCTV4,http://123.14.86.48:8888/hls/4/index.m3u8
CCTV5,http://123.14.86.48:8888/hls/5/index.m3u8
CCTV6,http://123.14.86.48:8888/hls/6/index.m3u8
CCTV7,http://123.14.86.48:8888/hls/7/index.m3u8
CCTV8,http://123.14.86.48:8888/hls/8/index.m3u8
CCTV9,http://123.14.86.48:8888/hls/9/index.m3u8
CCTV10,http://123.14.86.48:8888/hls/10/index.m3u8
CCTV11,http://123.14.86.48:8888/hls/11/index.m3u8
CCTV12,http://123.14.86.48:8888/hls/12/index.m3u8
CCTV13,http://123.14.86.48:8888/hls/13/index.m3u8
CCTV14,http://123.14.86.48:8888/hls/14/index.m3u8
CCTV15,http://123.14.86.48:8888/hls/15/index.m3u8
CCTV17,http://123.14.86.48:8888/hls/17/index.m3u8
CCTV5,http://123.14.86.48:8888/hls/18/index.m3u8
CCTV1,http://123.14.86.48:8888/hls/1/index.m3u8
CCTV1,http://125.44.164.153:8888/hls/1/index.m3u8
CCTV2,http://125.44.164.153:8888/hls/2/index.m3u8
CCTV3,http://125.44.164.153:8888/hls/21/index.m3u8
CCTV5+,http://125.44.164.153:8888/hls/3/index.m3u8
CCTV6,http://125.44.164.153:8888/hls/23/index.m3u8
CCTV7,http://125.44.164.153:8888/hls/4/index.m3u8
CCTV14,http://125.44.164.153:8888/hls/8/index.m3u8
CCTV9,http://125.44.164.153:8888/hls/5/index.m3u8
CCTV10,http://125.44.164.153:8888/hls/6/index.m3u8
CCTV12,http://125.44.164.153:8888/hls/7/index.m3u8
CCTV1,http://122.114.131.154:4060/hls/1/index.m3u8
CCTV2,http://122.114.131.154:4060/hls/2/index.m3u8
CCTV3,http://122.114.131.154:4060/hls/3/index.m3u8
CCTV4,http://122.114.131.154:4060/hls/4/index.m3u8
CCTV5,http://122.114.131.154:4060/hls/5/index.m3u8
CCTV6,http://122.114.131.154:4060/hls/6/index.m3u8
CCTV7,http://122.114.131.154:4060/hls/7/index.m3u8
CCTV8,http://122.114.131.154:4060/hls/8/index.m3u8
CCTV9,http://122.114.131.154:4060/hls/9/index.m3u8
CCTV10,http://122.114.131.154:4060/hls/10/index.m3u8
CCTV11,http://122.114.131.154:4060/hls/11/index.m3u8
CCTV12,http://122.114.131.154:4060/hls/12/index.m3u8
CCTV13,http://122.114.131.154:4060/hls/13/index.m3u8
CCTV14,http://122.114.131.154:4060/hls/14/index.m3u8
CCTV15,http://122.114.131.154:4060/hls/15/index.m3u8
CCTV5+,http://122.114.131.154:4060/hls/16/index.m3u8
CCTV1,http://36.48.107.148:8082/hls/1/index.m3u8
CCTV2,http://36.48.107.148:8082/hls/2/index.m3u8
CCTV3,http://36.48.107.148:8082/hls/3/index.m3u8
CCTV5,http://36.48.107.148:8082/hls/5/index.m3u8
CCTV6,http://36.48.107.148:8082/hls/6/index.m3u8
CCTV1,http://223.95.198.3:8000/hls/1/index.m3u8
CCTV2,http://223.95.198.3:8000/hls/2/index.m3u8
CCTV3,http://223.95.198.3:8000/hls/3/index.m3u8
CCTV4,http://223.95.198.3:8000/hls/4/index.m3u8
CCTV5,http://223.95.198.3:8000/hls/5/index.m3u8
CCTV6,http://223.95.198.3:8000/hls/6/index.m3u8
CCTV7,http://223.95.198.3:8000/hls/7/index.m3u8
CCTV8,http://223.95.198.3:8000/hls/8/index.m3u8
CCTV9,http://223.95.198.3:8000/hls/9/index.m3u8
CCTV10,http://223.95.198.3:8000/hls/10/index.m3u8
CCTV11,http://223.95.198.3:8000/hls/11/index.m3u8
CCTV12,http://223.95.198.3:8000/hls/12/index.m3u8
CCTV13,http://223.95.198.3:8000/hls/13/index.m3u8
CCTV14,http://223.95.198.3:8000/hls/14/index.m3u8
CCTV15,http://223.95.198.3:8000/hls/15/index.m3u8
CCTV16,http://223.95.198.3:8000/hls/16/index.m3u8
CCTV17,http://223.95.198.3:8000/hls/17/index.m3u8
CCTV4,http://223.95.198.3:8000/hls/18/index.m3u8
CCTV-发现之旅,http://223.95.198.3:8000/hls/19/index.m3u8
📺其他频道,#genre#
少儿动画,http://114.252.254.26:10443/hls/3/index.m3u8
CGTN,http://123.14.86.48:8888/hls/16/index.m3u8
动作影院,http://122.114.131.154:4060/hls/32/index.m3u8
喜剧影院,http://122.114.131.154:4060/hls/37/index.m3u8
星影,http://122.114.131.154:4060/hls/38/index.m3u8
军事,http://122.114.131.154:4060/hls/39/index.m3u8
法制,http://122.114.131.154:4060/hls/40/index.m3u8
凤凰中文,http://27.41.245.102:808/hls/63/index.m3u8
凤凰中文,http://27.41.244.244:808/hls/63/index.m3u8
凤凰中文,http://223.95.198.3:8000/hls/20/index.m3u8
NBTV-1,http://223.95.198.3:8000/hls/48/index.m3u8
NBTV-2,http://223.95.198.3:8000/hls/49/index.m3u8
📺地方频道,#genre#
BTV文艺高清,http://114.252.254.26:10443/hls/17/index.m3u8
BTV体育高清,http://114.252.254.26:10443/hls/18/index.m3u8
BTV文艺,http://114.252.254.26:10443/hls/32/index.m3u8
BTV科教,http://114.252.254.26:10443/hls/33/index.m3u8
BTV影视,http://114.252.254.26:10443/hls/34/index.m3u8
BTV财经,http://114.252.254.26:10443/hls/35/index.m3u8
BTV体育,http://114.252.254.26:10443/hls/36/index.m3u8
BTV生活,http://114.252.254.26:10443/hls/37/index.m3u8
BTV国际频道,http://114.252.254.26:10443/hls/38/index.m3u8
BTV新闻,http://114.252.254.26:10443/hls/39/index.m3u8
BTV卡酷少儿,http://114.252.254.26:10443/hls/40/index.m3u8
河南都市,http://125.44.164.153:8888/hls/24/index.m3u8
河南民生,http://125.44.164.153:8888/hls/25/index.m3u8
河南法治,http://125.44.164.153:8888/hls/26/index.m3u8
河南电视剧,http://125.44.164.153:8888/hls/27/index.m3u8
河南新闻,http://125.44.164.153:8888/hls/28/index.m3u8
河南公共,http://125.44.164.153:8888/hls/29/index.m3u8
河南国际,http://125.44.164.153:8888/hls/30/index.m3u8
北京卡酷少儿,http://122.114.131.154:4060/hls/33/index.m3u8
湖南金鹰卡通,http://122.114.131.154:4060/hls/34/index.m3u8
浙江新闻,http://223.95.198.3:8000/hls/50/index.m3u8
浙江民生,http://223.95.198.3:8000/hls/51/index.m3u8
浙江少儿,http://223.95.198.3:8000/hls/52/index.m3u8
📺数字频道,#genre#
嘉佳卡通,http://122.114.131.154:4060/hls/35/index.m3u8
汕头经济生活,http://27.41.245.102:808/hls/2/index.m3u8
汕头经济生活,http://27.41.244.244:808/hls/2/index.m3u8
金鹰卡通,http://36.48.107.148:8082/hls/33/index.m3u8
📺海外频道,#genre#
经典电影,http://122.114.131.154:4060/hls/36/index.m3u8
📺CIBN系列,#genre#
汕头综合,http://27.41.245.102:808/hls/1/index.m3u8
汕头综合,http://27.41.244.244:808/hls/1/index.m3u8
📺港澳地区,#genre#
翡翠台,http://27.41.245.102:808/hls/64/index.m3u8
翡翠台,http://27.41.244.244:808/hls/64/index.m3u8
